2023-12-08 14:34:45,522 INFO    SystemMonitor:4227 [interfaces.py:start():190] Started disk monitoring
2023-12-08 14:34:45,523 INFO    SystemMonitor:4227 [interfaces.py:start():190] Started gpuapple monitoring
2023-12-08 14:34:45,527 INFO    SystemMonitor:4227 [interfaces.py:start():190] Started memory monitoring
2023-12-08 14:34:45,528 INFO    SystemMonitor:4227 [interfaces.py:start():190] Started network monitoring
2023-12-08 14:34:45,532 DEBUG   HandlerThread:4227 [system_info.py:_probe_git():181] Probing git
2023-12-08 14:34:45,546 DEBUG   HandlerThread:4227 [system_info.py:_probe_git():189] Probing git done
2023-12-08 14:34:45,546 DEBUG   HandlerThread:4227 [system_info.py:probe():244] Probing system done
2023-12-08 14:34:45,546 DEBUG   HandlerThread:4227 [system_monitor.py:probe():223] {'os': 'macOS-14.1.2-arm64-arm-64bit', 'python': '3.11.4', 'heartbeatAt': '2023-12-08T13:34:45.522688', 'startedAt': '2023-12-08T13:34:44.892828', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/MrGreyPanda/NEM-MCMC-optimization', 'commit': '9b71532b6288eb3d42993bf1f4ec5b8b547b0531'}, 'email': 'simon.aaron.menzi@gmail.com', 'root': '/Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython', 'host': 'MacBook-Pro-von-Simon.local', 'username': 'simonmenzi', 'executable': '/opt/homebrew/opt/python@3.11/bin/python3.11', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 9.218879699707031}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-12-08 14:34:45,546 INFO    HandlerThread:4227 [system_monitor.py:probe():224] Finished collecting system info
2023-12-08 14:34:45,546 INFO    HandlerThread:4227 [system_monitor.py:probe():227] Publishing system info
2023-12-08 14:34:45,546 DEBUG   HandlerThread:4227 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-08 14:34:45,547 DEBUG   HandlerThread:4227 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-08 14:34:45,547 INFO    HandlerThread:4227 [system_monitor.py:probe():229] Finished publishing system info
2023-12-08 14:34:45,548 DEBUG   SenderThread:4227 [sender.py:send():380] send: files
2023-12-08 14:34:45,549 INFO    SenderThread:4227 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-08 14:34:45,552 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: stop_status
2023-12-08 14:34:45,552 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: stop_status
2023-12-08 14:34:45,553 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 14:34:45,868 DEBUG   SenderThread:4227 [sender.py:send():380] send: telemetry
2023-12-08 14:34:45,869 DEBUG   SenderThread:4227 [sender.py:send():380] send: exit
2023-12-08 14:34:45,869 INFO    SenderThread:4227 [sender.py:send_exit():585] handling exit code: 1
2023-12-08 14:34:45,869 INFO    SenderThread:4227 [sender.py:send_exit():587] handling runtime: 0
2023-12-08 14:34:45,869 INFO    SenderThread:4227 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-08 14:34:45,869 INFO    SenderThread:4227 [sender.py:send_exit():593] send defer
2023-12-08 14:34:45,869 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:45,869 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-08 14:34:45,870 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:45,870 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-08 14:34:45,870 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 1
2023-12-08 14:34:45,870 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:45,870 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-08 14:34:45,870 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:45,870 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-08 14:34:45,870 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 2
2023-12-08 14:34:45,870 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:45,870 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-08 14:34:45,870 INFO    HandlerThread:4227 [system_monitor.py:finish():203] Stopping system monitor
2023-12-08 14:34:45,870 DEBUG   SystemMonitor:4227 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-08 14:34:45,870 DEBUG   SystemMonitor:4227 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-08 14:34:45,870 DEBUG   SystemMonitor:4227 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-08 14:34:45,871 INFO    HandlerThread:4227 [interfaces.py:finish():202] Joined cpu monitor
2023-12-08 14:34:45,871 INFO    HandlerThread:4227 [interfaces.py:finish():202] Joined disk monitor
2023-12-08 14:34:46,194 INFO    wandb-upload_0:4227 [upload_job.py:push():131] Uploaded file /var/folders/pk/6hljgbr11057fzl21z_9f67h0000gn/T/tmpvjqny881wandb/hhmyvboe-wandb-metadata.json
2023-12-08 14:34:46,348 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/wandb-summary.json
2023-12-08 14:34:46,348 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/output.log
2023-12-08 14:34:46,348 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/wandb-metadata.json
2023-12-08 14:34:46,348 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/requirements.txt
2023-12-08 14:34:46,586 INFO    HandlerThread:4227 [interfaces.py:finish():202] Joined gpuapple monitor
2023-12-08 14:34:46,586 INFO    HandlerThread:4227 [interfaces.py:finish():202] Joined memory monitor
2023-12-08 14:34:46,586 INFO    HandlerThread:4227 [interfaces.py:finish():202] Joined network monitor
2023-12-08 14:34:46,586 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:34:46,586 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:46,586 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 2
2023-12-08 14:34:46,587 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 3
2023-12-08 14:34:46,587 DEBUG   SenderThread:4227 [sender.py:send():380] send: telemetry
2023-12-08 14:34:46,587 DEBUG   SenderThread:4227 [sender.py:send():380] send: stats
2023-12-08 14:34:46,587 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:34:46,587 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:46,587 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-08 14:34:46,587 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:46,587 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 3
2023-12-08 14:34:46,587 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 4
2023-12-08 14:34:46,587 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:46,587 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-08 14:34:46,587 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:46,587 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 4
2023-12-08 14:34:46,587 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 5
2023-12-08 14:34:46,587 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:46,587 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-08 14:34:46,587 DEBUG   SenderThread:4227 [sender.py:send():380] send: summary
2023-12-08 14:34:46,587 INFO    SenderThread:4227 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-08 14:34:46,588 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:46,588 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 5
2023-12-08 14:34:46,588 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 6
2023-12-08 14:34:46,588 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:46,588 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-08 14:34:46,588 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:46,588 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 6
2023-12-08 14:34:46,589 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: status_report
2023-12-08 14:34:46,794 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 7
2023-12-08 14:34:46,795 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:46,795 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-08 14:34:46,795 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:46,795 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 7
2023-12-08 14:34:47,354 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/wandb-summary.json
2023-12-08 14:34:47,354 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/config.yaml
2023-12-08 14:34:47,590 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:34:47,881 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 8
2023-12-08 14:34:47,882 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:34:47,882 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:47,882 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-08 14:34:47,882 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:47,882 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 8
2023-12-08 14:34:47,882 INFO    SenderThread:4227 [job_builder.py:build():298] Attempting to build job artifact
2023-12-08 14:34:47,883 INFO    SenderThread:4227 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-08 14:34:47,917 INFO    SenderThread:4227 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-08 14:34:47,919 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 9
2023-12-08 14:34:47,919 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:47,919 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-08 14:34:47,919 DEBUG   SenderThread:4227 [sender.py:send():380] send: artifact
2023-12-08 14:34:48,360 INFO    Thread-12 :4227 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/output.log
2023-12-08 14:34:48,596 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:34:48,787 INFO    SenderThread:4227 [sender.py:send_artifact():1458] sent artifact job-https___github.com_MrGreyPanda_NEM-MCMC-optimization_main.py - {'id': 'QXJ0aWZhY3Q6NjYxNDk5MTAx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExODM5MzUzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjYxNDk5MTAx', 'versionIndex': 12}}}
2023-12-08 14:34:48,788 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:48,788 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 9
2023-12-08 14:34:48,788 INFO    SenderThread:4227 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-08 14:34:49,366 INFO    SenderThread:4227 [dir_watcher.py:finish():388] scan: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files
2023-12-08 14:34:49,366 INFO    SenderThread:4227 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/requirements.txt requirements.txt
2023-12-08 14:34:49,366 INFO    SenderThread:4227 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/output.log output.log
2023-12-08 14:34:49,367 INFO    SenderThread:4227 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/config.yaml config.yaml
2023-12-08 14:34:49,368 INFO    SenderThread:4227 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/wandb-summary.json wandb-summary.json
2023-12-08 14:34:49,368 INFO    SenderThread:4227 [dir_watcher.py:finish():402] scan save: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/wandb-metadata.json wandb-metadata.json
2023-12-08 14:34:49,368 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 10
2023-12-08 14:34:49,368 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:34:49,368 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:49,368 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-08 14:34:49,369 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:49,370 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 10
2023-12-08 14:34:49,370 INFO    SenderThread:4227 [file_pusher.py:finish():175] shutting down file pusher
2023-12-08 14:34:49,602 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:34:49,602 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:34:49,787 INFO    wandb-upload_0:4227 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/requirements.txt
2023-12-08 14:34:49,818 INFO    wandb-upload_1:4227 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/output.log
2023-12-08 14:34:49,882 INFO    wandb-upload_2:4227 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/config.yaml
2023-12-08 14:34:49,882 INFO    wandb-upload_3:4227 [upload_job.py:push():131] Uploaded file /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/files/wandb-summary.json
2023-12-08 14:34:50,088 INFO    Thread-11 (_thread_body):4227 [sender.py:transition_state():613] send defer: 11
2023-12-08 14:34:50,089 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:50,089 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-08 14:34:50,090 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:50,090 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 11
2023-12-08 14:34:50,090 INFO    SenderThread:4227 [file_pusher.py:join():181] waiting for file pusher
2023-12-08 14:34:50,090 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 12
2023-12-08 14:34:50,090 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:50,090 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-08 14:34:50,091 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:50,091 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 12
2023-12-08 14:34:50,091 INFO    SenderThread:4227 [file_stream.py:finish():595] file stream finish called
2023-12-08 14:34:50,275 INFO    SenderThread:4227 [file_stream.py:finish():599] file stream finish is done
2023-12-08 14:34:50,275 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 13
2023-12-08 14:34:50,276 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:50,276 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-08 14:34:50,276 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:50,276 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 13
2023-12-08 14:34:50,277 INFO    SenderThread:4227 [sender.py:transition_state():613] send defer: 14
2023-12-08 14:34:50,277 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: defer
2023-12-08 14:34:50,277 DEBUG   SenderThread:4227 [sender.py:send():380] send: final
2023-12-08 14:34:50,277 INFO    HandlerThread:4227 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-08 14:34:50,278 DEBUG   SenderThread:4227 [sender.py:send():380] send: footer
2023-12-08 14:34:50,278 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: defer
2023-12-08 14:34:50,278 INFO    SenderThread:4227 [sender.py:send_request_defer():609] handle sender defer: 14
2023-12-08 14:34:50,279 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:34:50,280 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-08 14:34:50,280 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:34:50,280 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: server_info
2023-12-08 14:34:50,280 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: poll_exit
2023-12-08 14:34:50,281 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: get_summary
2023-12-08 14:34:50,281 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: server_info
2023-12-08 14:34:50,281 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-08 14:34:50,283 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-08 14:34:50,284 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: job_info
2023-12-08 14:34:50,433 DEBUG   SenderThread:4227 [sender.py:send_request():407] send_request: job_info
2023-12-08 14:34:50,434 INFO    MainThread:4227 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-12-08 14:34:50,434 INFO    MainThread:4227 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-12-08 14:34:50,434 INFO    MainThread:4227 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-12-08 14:34:50,435 DEBUG   HandlerThread:4227 [handler.py:handle_request():146] handle_request: shutdown
2023-12-08 14:34:50,436 INFO    HandlerThread:4227 [handler.py:finish():866] shutting down handler
2023-12-08 14:34:51,289 INFO    WriterThread:4227 [datastore.py:close():294] close: /Users/simonmenzi/Documents/RW/7. Semester/Bachelor Thesis/MyNEMPython/wandb/run-20231208_143444-neud7nji/run-neud7nji.wandb
2023-12-08 14:34:51,439 INFO    SenderThread:4227 [sender.py:finish():1536] shutting down sender
2023-12-08 14:34:51,439 INFO    SenderThread:4227 [file_pusher.py:finish():175] shutting down file pusher
2023-12-08 14:34:51,439 INFO    SenderThread:4227 [file_pusher.py:join():181] waiting for file pusher
